==============================================================================
==============================================================================
Thu. Oct. 20 2016                  LANDSAT 5                       Time: 21:21
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501610196671_01358                          Path / Row - 231 / 62
Reference Image: L51CUB1009253130101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2310623494   -3.13517    -60.41199    -0.10     -0.23     0.25     1 
2310623495   -3.13510    -60.38394     0.05      0.32     0.32     1 
2310623496   -3.13503    -60.35589     0.04     -0.09     0.10     1 
2310623497   -3.13496    -60.32784     0.18     -0.02     0.18     1 
2310623498   -3.13489    -60.29979     0.02      0.09     0.09     1 
2310623500   -3.13474    -60.24370    -0.05     -0.00     0.05     1 
2310623501   -3.13467    -60.21565     0.09     -0.11     0.14     1 
2310623502   -3.13459    -60.18760     0.11      0.05     0.12     1 
2310623504   -3.13444    -60.13151    -0.24     -0.01     0.24     1 
2310623506   -3.13428    -60.07542    -0.03     -0.16     0.17     1 
2310623507   -3.13421    -60.04738     0.20      0.15     0.25     1 
2310623508   -3.13413    -60.01934     0.12     -0.09     0.15     1 
2310623509   -3.13404    -59.99130    -0.04     -0.06     0.07     1 
2310623510   -3.13396    -59.96325    -0.14     -0.03     0.14     1 
2310623511   -3.13388    -59.93521     0.05      0.30     0.31     1 
2310623514   -3.13363    -59.85110    -0.04      0.08     0.08     1 
2310623532   -3.16220    -61.45024    -0.02     -0.05     0.05     1 
2310623534   -3.16211    -61.39410    -0.06      0.00     0.06     1 
2310623535   -3.16207    -61.36603     0.08     -0.11     0.14     1 
2310623536   -3.16202    -61.33796    -0.16     -0.03     0.16     1 
2310623537   -3.16198    -61.30989    -0.05     -0.03     0.06     1 
2310623540   -3.16184    -61.22568    -0.08     -0.02     0.09     1 
2310623541   -3.16179    -61.19762    -0.05      0.06     0.08     1 
2310623542   -3.16174    -61.16955    -0.03      0.14     0.14     1 
2310623545   -3.16159    -61.08535    -0.02     -0.04     0.05     1 
2310623546   -3.16153    -61.05729     0.02     -0.20     0.20     1 
2310623548   -3.16143    -61.00116     0.02     -0.06     0.06     1 
2310623549   -3.16137    -60.97309     0.05     -0.03     0.06     1 
2310623550   -3.16132    -60.94503     0.03     -0.03     0.04     1 
2310623551   -3.16126    -60.91697    -0.02      0.05     0.05     1 
2310623552   -3.16120    -60.88891    -0.01      0.01     0.02     1 
2310623553   -3.16115    -60.86084     0.04     -0.01     0.04     1 
2310623554   -3.16109    -60.83278     0.05      0.01     0.05     1 
2310623555   -3.16103    -60.80472     0.04      0.10     0.10     1 
2310623556   -3.16097    -60.77666    -0.01     -0.02     0.02     1 
2310623557   -3.16091    -60.74860    -0.02      0.18     0.18     1 
2310623560   -3.16072    -60.66443    -0.04     -0.08     0.09     1 
2310623561   -3.16066    -60.63637    -0.07      0.02     0.08     1 
2310623562   -3.16059    -60.60831    -0.17      0.06     0.18     1 
2310623564   -3.16046    -60.55220     0.10      0.29     0.30     1 
2310623566   -3.16033    -60.49609    -0.02     -0.01     0.03     1 
2310623567   -3.16026    -60.46804     0.02      0.03     0.04     1 
2310623569   -3.16012    -60.41193    -0.12     -0.11     0.17     1 
2310623570   -3.16005    -60.38388    -0.10     -0.16     0.18     1 
2310623571   -3.15998    -60.35583     0.08     -0.03     0.08     1 
2310623572   -3.15991    -60.32778     0.16      0.25     0.30     1 
2310623574   -3.15976    -60.27168     0.03     -0.07     0.07     1 
2310623576   -3.15961    -60.21558    -0.08     -0.28     0.29     1 
2310623578   -3.15946    -60.15949    -0.11      0.19     0.22     1 
2310623579   -3.15938    -60.13144    -0.02      0.25     0.25     1 
2310623580   -3.15930    -60.10340    -0.05     -0.06     0.08     1 
2310623581   -3.15922    -60.07535     0.08      0.25     0.26     1 
2310623582   -3.15914    -60.04731    -0.08      0.03     0.09     1 
2310623585   -3.15890    -59.96318    -0.17     -0.30     0.35     1 
2310623587   -3.15873    -59.90710    -0.10      0.16     0.19     1 
2310623607   -3.18716    -61.45020    -0.05      0.00     0.05     1 
2310623609   -3.18707    -61.39406    -0.03     -0.01     0.03     1 
2310623611   -3.18698    -61.33792    -0.05      0.04     0.06     1 
2310623613   -3.18689    -61.28178    -0.09      0.02     0.09     1 
2310623614   -3.18684    -61.25371    -0.04      0.01     0.04     1 
2310623616   -3.18675    -61.19757    -0.05      0.00     0.05     1 
2310623617   -3.18670    -61.16951     0.01      0.13     0.13     1 
2310623618   -3.18665    -61.14144    -0.11      0.00     0.12     1 
2310623619   -3.18659    -61.11337    -0.02      0.07     0.07     1 
2310623620   -3.18654    -61.08530     0.06      0.06     0.08     1 
2310623621   -3.18649    -61.05724     0.01      0.01     0.02     1 
2310623622   -3.18644    -61.02917     0.03      0.17     0.18     1 
2310623623   -3.18638    -61.00111     0.06      0.16     0.17     1 
2310623624   -3.18633    -60.97304    -0.01     -0.19     0.19     1 
2310623625   -3.18627    -60.94498    -0.14      0.05     0.15     1 
2310623626   -3.18621    -60.91692    -0.11     -0.11     0.16     1 
2310623627   -3.18616    -60.88885    -0.00      0.12     0.12     1 
2310623628   -3.18610    -60.86079    -0.03      0.02     0.03     1 
2310623629   -3.18604    -60.83273     0.10      0.05     0.11     1 
2310623630   -3.18598    -60.80467     0.01      0.01     0.01     1 
2310623631   -3.18592    -60.77661     0.05      0.06     0.07     1 
2310623632   -3.18586    -60.74855    -0.05      0.04     0.06     1 
2310623634   -3.18573    -60.69243     0.20     -0.17     0.26     1 
2310623635   -3.18567    -60.66437    -0.11      0.09     0.14     1 
2310623636   -3.18560    -60.63631     0.32      0.16     0.36     1 
2310623637   -3.18554    -60.60826    -0.02      0.05     0.06     1 
2310623640   -3.18534    -60.52409     0.01      0.08     0.08     1 
2310623641   -3.18527    -60.49603    -0.07     -0.12     0.14     1 
2310623642   -3.18520    -60.46798     0.04      0.06     0.07     1 
2310623643   -3.18513    -60.43992    -0.06     -0.03     0.07     1 
2310623644   -3.18506    -60.41187    -0.30     -0.12     0.32     1 
2310623646   -3.18492    -60.35577    -0.00     -0.09     0.09     1 
2310623647   -3.18485    -60.32771    -0.05      0.02     0.06     1 
2310623648   -3.18477    -60.29966    -0.08      0.15     0.17     1 
2310623650   -3.18463    -60.24356    -0.15     -0.14     0.21     1 
2310623651   -3.18455    -60.21552     0.04     -0.22     0.23     1 
2310623652   -3.18447    -60.18747    -0.03     -0.09     0.09     1 
2310623653   -3.18439    -60.15942    -0.19     -0.19     0.26     1 
2310623654   -3.18432    -60.13137     0.11      0.13     0.17     1 
2310623655   -3.18424    -60.10333     0.06      0.33     0.34     1 
2310623656   -3.18416    -60.07528    -0.06      0.13     0.14     1 
2310623657   -3.18408    -60.04724     0.16     -0.05     0.16     1 
2310623658   -3.18400    -60.01919    -0.03      0.09     0.10     1 
2310623661   -3.18375    -59.93507     0.05     -0.11     0.12     1 
2310623663   -3.18358    -59.87899    -0.20     -0.05     0.20     1 
2310623682   -3.21212    -61.45016    -0.02      0.03     0.03     1 
2310623684   -3.21203    -61.39402    -0.01      0.08     0.08     1 
2310623685   -3.21199    -61.36595     0.06      0.04     0.07     1 
2310623686   -3.21194    -61.33788    -0.10     -0.01     0.10     1 
2310623687   -3.21190    -61.30981    -0.08      0.14     0.16     1 
2310623689   -3.21180    -61.25367     0.00     -0.00     0.00     1 
2310623691   -3.21170    -61.19753     0.02      0.06     0.07     1 
2310623693   -3.21160    -61.14139    -0.01      0.09     0.09     1 
2310623698   -3.21134    -61.00106     0.02      0.08     0.08     1 
2310623699   -3.21128    -60.97300    -0.03      0.05     0.06     1 
2310623700   -3.21122    -60.94493    -0.12      0.10     0.16     1 
2310623702   -3.21111    -60.88880    -0.03      0.02     0.04     1 
2310623703   -3.21105    -60.86074     0.00      0.00     0.00     1 
2310623704   -3.21099    -60.83268    -0.20      0.10     0.23     1 
2310623705   -3.21093    -60.80462    -0.00      0.08     0.08     1 
2310623706   -3.21087    -60.77656    -0.01      0.11     0.11     1 
2310623707   -3.21081    -60.74849     0.09      0.09     0.13     1 
2310623708   -3.21075    -60.72043     0.11      0.13     0.17     1 
2310623710   -3.21062    -60.66432    -0.11      0.34     0.36     1 
2310623711   -3.21055    -60.63626    -0.31     -0.04     0.31     1 
2310623712   -3.21049    -60.60820     0.02     -0.13     0.14     1 
2310623713   -3.21042    -60.58014     0.10      0.08     0.12     1 
2310623714   -3.21035    -60.55208     0.16     -0.10     0.19     1 
2310623716   -3.21022    -60.49597    -0.09     -0.03     0.09     1 
2310623717   -3.21015    -60.46792     0.02      0.13     0.13     1 
2310623718   -3.21008    -60.43986    -0.11      0.17     0.20     1 
2310623719   -3.21001    -60.41181    -0.05      0.01     0.06     1 
2310623720   -3.20994    -60.38376     0.08     -0.17     0.19     1 
2310623721   -3.20986    -60.35570    -0.02      0.03     0.03     1 
2310623722   -3.20979    -60.32765     0.02      0.01     0.02     1 
2310623723   -3.20972    -60.29960     0.01      0.08     0.08     1 
2310623726   -3.20949    -60.21545    -0.08      0.10     0.13     1 
2310623727   -3.20941    -60.18740     0.01     -0.04     0.04     1 
2310623728   -3.20933    -60.15935    -0.02      0.01     0.02     1 
2310623729   -3.20926    -60.13130     0.01      0.03     0.03     1 
2310623731   -3.20910    -60.07521    -0.16     -0.06     0.17     1 
2310623732   -3.20901    -60.04717     0.01     -0.25     0.25     1 
2310623733   -3.20893    -60.01912     0.06      0.09     0.11     1 
2310623734   -3.20885    -59.99108     0.05     -0.05     0.07     1 
2310623738   -3.20851    -59.87891     0.11      0.20     0.23     1 
2310623739   -3.20843    -59.85087     0.11     -0.01     0.11     1 
2310623740   -3.20834    -59.82283    -0.17     -0.09     0.20     1 
2310623756   -3.23712    -61.47820     0.28     -0.00     0.28     1 
2310623757   -3.23708    -61.45012    -0.01      0.01     0.01     1 
2310623758   -3.23704    -61.42205     0.05      0.04     0.06     1 
2310623759   -3.23699    -61.39398     0.00      0.08     0.08     1 
2310623760   -3.23695    -61.36591    -0.16      0.10     0.19     1 
2310623765   -3.23671    -61.22555     0.06      0.26     0.27     1 
2310623769   -3.23651    -61.11328    -0.18     -0.10     0.20     1 
2310623770   -3.23645    -61.08521    -0.29      0.05     0.29     1 
2310623779   -3.23594    -60.83263    -0.02      0.05     0.05     1 
2310623780   -3.23588    -60.80456     0.18     -0.11     0.21     1 
2310623781   -3.23582    -60.77650    -0.02     -0.02     0.03     1 
2310623782   -3.23576    -60.74844     0.13      0.05     0.14     1 
2310623783   -3.23570    -60.72038     0.01     -0.04     0.05     1 
2310623784   -3.23563    -60.69232     0.15      0.04     0.16     1 
2310623785   -3.23557    -60.66426     0.17     -0.00     0.17     1 
2310623786   -3.23550    -60.63620    -0.12     -0.00     0.12     1 
2310623787   -3.23544    -60.60814     0.09     -0.07     0.11     1 
2310623789   -3.23530    -60.55202    -0.09     -0.12     0.15     1 
2310623790   -3.23523    -60.52397    -0.10      0.16     0.19     1 
2310623791   -3.23516    -60.49591    -0.06      0.03     0.07     1 
2310623792   -3.23509    -60.46786    -0.09     -0.09     0.13     1 
2310623793   -3.23502    -60.43980     0.01     -0.05     0.05     1 
2310623794   -3.23495    -60.41175    -0.17     -0.08     0.18     1 
2310623795   -3.23488    -60.38369    -0.04     -0.20     0.21     1 
2310623796   -3.23481    -60.35564    -0.12     -0.12     0.17     1 
2310623798   -3.23466    -60.29953     0.21      0.14     0.25     1 
2310623800   -3.23451    -60.24343     0.02      0.02     0.02     1 
2310623801   -3.23443    -60.21538     0.06     -0.01     0.06     1 
2310623802   -3.23435    -60.18733    -0.13      0.00     0.13     1 
2310623803   -3.23427    -60.15928     0.01      0.06     0.06     1 
2310623804   -3.23419    -60.13123     0.12      0.06     0.14     1 
2310623805   -3.23411    -60.10319     0.01     -0.08     0.08     1 
2310623807   -3.23395    -60.04709    -0.09     -0.10     0.13     1 
2310623808   -3.23387    -60.01905    -0.06     -0.00     0.06     1 
2310623809   -3.23379    -59.99101     0.03      0.06     0.07     1 
2310623813   -3.23345    -59.87884    -0.16     -0.22     0.27     1 
2310623814   -3.23336    -59.85079    -0.02     -0.06     0.06     1 
2310623831   -3.26208    -61.47816    -0.20      0.06     0.21     1 
2310623832   -3.26204    -61.45009    -0.02      0.01     0.02     1 
2310623833   -3.26200    -61.42201     0.02      0.08     0.09     1 
2310623835   -3.26191    -61.36587    -0.00      0.07     0.07     1 
2310623837   -3.26181    -61.30972    -0.01      0.05     0.05     1 
2310623844   -3.26146    -61.11323    -0.04     -0.22     0.22     1 
2310623848   -3.26125    -61.00096     0.00      0.06     0.06     1 
2310623850   -3.26113    -60.94483     0.05     -0.13     0.14     1 
2310623851   -3.26107    -60.91676    -0.03      0.09     0.10     1 
2310623852   -3.26101    -60.88870    -0.03      0.15     0.15     1 
2310623853   -3.26096    -60.86064    -0.01      0.15     0.15     1 
2310623854   -3.26090    -60.83257     0.05      0.29     0.30     1 
2310623855   -3.26083    -60.80451     0.12      0.30     0.32     1 
2310623856   -3.26077    -60.77645     0.16     -0.00     0.16     1 
2310623857   -3.26071    -60.74838     0.11      0.10     0.14     1 
2310623858   -3.26065    -60.72032     0.00     -0.02     0.02     1 
2310623859   -3.26058    -60.69226    -0.04     -0.10     0.11     1 
2310623860   -3.26052    -60.66420     0.01     -0.05     0.05     1 
2310623861   -3.26045    -60.63614    -0.19      0.03     0.19     1 
2310623862   -3.26038    -60.60808    -0.05     -0.15     0.16     1 
2310623863   -3.26032    -60.58002     0.06     -0.16     0.17     1 
2310623864   -3.26025    -60.55196    -0.01      0.14     0.14     1 
2310623865   -3.26018    -60.52391    -0.11      0.11     0.16     1 
2310623866   -3.26011    -60.49585    -0.06      0.37     0.37     1 
2310623867   -3.26004    -60.46779     0.10      0.16     0.19     1 
2310623868   -3.25997    -60.43974    -0.12      0.01     0.12     1 
2310623869   -3.25990    -60.41168     0.01     -0.00     0.01     1 
2310623872   -3.25968    -60.32752    -0.33     -0.06     0.33     1 
2310623876   -3.25937    -60.21531    -0.05     -0.01     0.05     1 
2310623877   -3.25929    -60.18726    -0.10      0.09     0.13     1 
2310623878   -3.25921    -60.15921    -0.06     -0.11     0.12     1 
2310623880   -3.25905    -60.10312    -0.03      0.10     0.10     1 
2310623882   -3.25889    -60.04702    -0.07      0.10     0.12     1 
2310623888   -3.25838    -59.87876     0.02      0.15     0.15     1 
2310623889   -3.25829    -59.85072    -0.22      0.11     0.24     1 
2310623906   -3.28704    -61.47812     0.03      0.09     0.09     1 
2310623907   -3.28700    -61.45005    -0.09     -0.05     0.10     1 
2310623910   -3.28687    -61.36583    -0.06      0.02     0.06     1 
2310623917   -3.28652    -61.16933     0.26     -0.26     0.37     1 
2310623918   -3.28647    -61.14126    -0.07     -0.17     0.19     1 
2310623919   -3.28642    -61.11319     0.00     -0.03     0.03     1 
2310623920   -3.28636    -61.08512    -0.03     -0.36     0.36     1 
2310623921   -3.28631    -61.05705     0.26      0.18     0.32     1 
2310623922   -3.28626    -61.02898     0.01      0.23     0.23     1 
2310623923   -3.28620    -61.00091     0.20      0.23     0.30     1 
2310623925   -3.28608    -60.94478    -0.20     -0.03     0.20     1 
2310623926   -3.28603    -60.91671     0.00     -0.09     0.09     1 
2310623927   -3.28597    -60.88865    -0.16     -0.03     0.16     1 
2310623928   -3.28591    -60.86058    -0.06      0.02     0.06     1 
2310623929   -3.28585    -60.83252    -0.13      0.02     0.14     1 
2310623931   -3.28572    -60.77639     0.10      0.01     0.10     1 
2310623932   -3.28566    -60.74833    -0.03      0.16     0.16     1 
2310623933   -3.28560    -60.72027    -0.05      0.06     0.08     1 
2310623934   -3.28553    -60.69220    -0.02      0.15     0.15     1 
